Reino;Nombre Cinetífico;Nombre Común;Estado de Conservación vigente;URL Ficha;
"Plantae";"Setaria viridis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12940";
"Plantae";"Setaria verticillata";"pega-pega";"";"https://simbio.mma.gob.cl/Especies/Details/12941";
"Plantae";"Imperata brasiliensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12942";
"Plantae";"Cenchrus myosuroides";"Dicha";"";"https://simbio.mma.gob.cl/Especies/Details/12943";
"Plantae";"Cenchrus echinatus";"Cadillo";"";"https://simbio.mma.gob.cl/Especies/Details/12944";
"Plantae";"Phalaris canariensis";"Alpiste";"";"https://simbio.mma.gob.cl/Especies/Details/12945";
"Plantae";"Phalaris aquatica";"Falaris";"";"https://simbio.mma.gob.cl/Especies/Details/12946";
"Plantae";"Phalaris minor";"";"";"https://simbio.mma.gob.cl/Especies/Details/12947";
"Plantae";"Phalaris angusta";"";"";"https://simbio.mma.gob.cl/Especies/Details/12948";
"Plantae";"Phalaris arundinacea";"";"";"https://simbio.mma.gob.cl/Especies/Details/12949";
"Plantae";"Phalaris caroliniana";"";"";"https://simbio.mma.gob.cl/Especies/Details/12950";
"Plantae";"Lamarckia aurea";"";"";"https://simbio.mma.gob.cl/Especies/Details/12951";
"Plantae";"Gastridium phleoides";"";"";"https://simbio.mma.gob.cl/Especies/Details/12952";
"Plantae";"Gastridium ventricosum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12953";
"Plantae";"Nassella neesiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/12954";
"Plantae";"Nassella chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12955";
"Plantae";"Ammophila arenaria";"";"";"https://simbio.mma.gob.cl/Especies/Details/12956";
"Plantae";"Bouteloua simplex";"";"";"https://simbio.mma.gob.cl/Especies/Details/12957";
"Plantae";"Rostraria cristata";"";"";"https://simbio.mma.gob.cl/Especies/Details/12958";
"Plantae";"Polypogon elongatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12959";
"Plantae";"Polypogon maritimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12960";
"Plantae";"Polypogon australis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12961";
"Plantae";"Polypogon interruptus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12962";
"Plantae";"Polypogon monspeliensis";"Rabo de zorro";"";"https://simbio.mma.gob.cl/Especies/Details/12963";
"Plantae";"Polypogon viridis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12964";
"Plantae";"Digitaria sanguinalis";"Pata de gallina";"";"https://simbio.mma.gob.cl/Especies/Details/12965";
"Plantae";"Digitaria ischaemum";"Pata de gallina";"";"https://simbio.mma.gob.cl/Especies/Details/12966";
"Plantae";"Zea mays";"maíz";"";"https://simbio.mma.gob.cl/Especies/Details/12967";
"Plantae";"Parapholis strigosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/12968";
"Plantae";"Parapholis incurva";"";"";"https://simbio.mma.gob.cl/Especies/Details/12969";
"Plantae";"Alopecurus pratensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12970";
"Plantae";"Alopecurus arundinaceus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12971";
"Plantae";"Brachypodium distachyon";"";"";"https://simbio.mma.gob.cl/Especies/Details/12972";
"Plantae";"Phragmites australis";"Carrizo";"";"https://simbio.mma.gob.cl/Especies/Details/12973";
"Plantae";"Lagurus ovatus";"Cola de conejo";"";"https://simbio.mma.gob.cl/Especies/Details/12974";
"Plantae";"Cenchrus longisetus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12975";
"Plantae";"Elymus repens";"";"";"https://simbio.mma.gob.cl/Especies/Details/12976";
"Plantae";"Apodasmia chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12977";
"Plantae";"Machaerina scirpoidea";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/12978";
"Plantae";"Phylloscirpus deserticola";"";"";"https://simbio.mma.gob.cl/Especies/Details/12979";
"Plantae";"Phylloscirpus acaulis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12980";
"Plantae";"Bulbostylis capillaris";"";"";"https://simbio.mma.gob.cl/Especies/Details/12981";
"Plantae";"Juania australis";"Chonta";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/12982";
"Plantae";"Sisyrinchium arenarium";"";"";"https://simbio.mma.gob.cl/Especies/Details/12983";
"Plantae";"Sisyrinchium minus";"";"";"https://simbio.mma.gob.cl/Especies/Details/12984";
"Plantae";"Sisyrinchium nanum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12985";
"Plantae";"Sisyrinchium pearcei";"";"";"https://simbio.mma.gob.cl/Especies/Details/12986";
"Plantae";"Sisyrinchium graminifolium";"";"";"https://simbio.mma.gob.cl/Especies/Details/12987";
"Plantae";"Sisyrinchium caespitificum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12988";
"Plantae";"Sisyrinchium cuspidatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12989";
"Plantae";"Sisyrinchium rosulatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12990";
"Plantae";"Sisyrinchium chilense";"";"";"https://simbio.mma.gob.cl/Especies/Details/12991";
"Plantae";"Sisyrinchium patagonicum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12992";
"Plantae";"Sisyrinchium azureum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12993";
"Plantae";"Sisyrinchium striatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/12994";
"Plantae";"Libertia chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/12995";
"Plantae";"Libertia sessiliflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/12996";
"Plantae";"Libertia tricocca";"Cabillo";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/12997";
"Plantae";"Tigridia philippiana";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/12998";
"Plantae";"Herbertia lahue";"";"";"https://simbio.mma.gob.cl/Especies/Details/12999";
"Plantae";"Watsonia borbonica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13000";
"Plantae";"Iris unguicularis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13001";
"Plantae";"Iris germanica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13002";
"Plantae";"Iris pseudacorus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13003";
"Plantae";"Tapeinia pumila";"";"";"https://simbio.mma.gob.cl/Especies/Details/13004";
"Plantae";"Trichopetalum plumosum";"";"";"https://simbio.mma.gob.cl/Especies/Details/13005";
"Plantae";"Pasithea caerulea";"";"";"https://simbio.mma.gob.cl/Especies/Details/13006";
"Plantae";"Bipinnula taltalensis";"orquídea de Paposo";"Rara";"https://simbio.mma.gob.cl/Especies/Details/13007";
"Plantae";"Bipinnula volkmannii";"";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/13008";
"Plantae";"Bipinnula plumosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13009";
"Plantae";"Bipinnula fimbriata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13010";
"Plantae";"Codonorchis lessonii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13011";
"Plantae";"Epidendrum rugulosum";"";"";"https://simbio.mma.gob.cl/Especies/Details/13012";
"Plantae";"Chloraea grandiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/13013";
"Plantae";"Chloraea magellanica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13014";
"Plantae";"Chloraea prodigiosa";"";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/13015";
"Plantae";"Chloraea barbata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13016";
"Plantae";"Chloraea philippii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13017";
"Plantae";"Chloraea disoides";"";"En peligro crítico (CR)";"https://simbio.mma.gob.cl/Especies/Details/13018";
"Plantae";"Chloraea alpina";"";"";"https://simbio.mma.gob.cl/Especies/Details/13019";
"Plantae";"Chloraea cristata";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/13020";
"Plantae";"Chloraea multiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/13021";
"Plantae";"Chloraea lamellata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13022";
"Plantae";"Chloraea crispa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13023";
"Plantae";"Chloraea chrysantha";"";"";"https://simbio.mma.gob.cl/Especies/Details/13024";
"Plantae";"Chloraea piquichen";"";"";"https://simbio.mma.gob.cl/Especies/Details/13025";
"Plantae";"Chloraea gavilu";"";"";"https://simbio.mma.gob.cl/Especies/Details/13026";
"Plantae";"Chloraea bletioides";"";"";"https://simbio.mma.gob.cl/Especies/Details/13027";
"Plantae";"Chloraea cylindrostachya";"";"";"https://simbio.mma.gob.cl/Especies/Details/13028";
"Plantae";"Chloraea nudilabia";"";"";"https://simbio.mma.gob.cl/Especies/Details/13029";
"Plantae";"Chloraea speciosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13030";
"Plantae";"Chloraea viridiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/13031";
"Plantae";"Chloraea longipetala";"";"";"https://simbio.mma.gob.cl/Especies/Details/13032";
"Plantae";"Chloraea bidentata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13033";
"Plantae";"Chloraea lechleri";"";"";"https://simbio.mma.gob.cl/Especies/Details/13034";
"Plantae";"Chloraea apinnula";"";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/13035";
"Plantae";"Chloraea cuneata";"";"En peligro crítico (CR)";"https://simbio.mma.gob.cl/Especies/Details/13036";
"Plantae";"Chloraea galeata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13037";
"Plantae";"Amaryllis belladonna";"";"";"https://simbio.mma.gob.cl/Especies/Details/13038";
"Plantae";"Gilliesia isopetala";"";"";"https://simbio.mma.gob.cl/Especies/Details/13039";
"Plantae";"Gilliesia graminea";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/13040";
"Plantae";"Gilliesia dimera";"";"";"https://simbio.mma.gob.cl/Especies/Details/13041";
"Plantae";"Gilliesia montana";"";"";"https://simbio.mma.gob.cl/Especies/Details/13042";
"Plantae";"Miersia chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13043";
"Plantae";"Miersia myodes";"";"";"https://simbio.mma.gob.cl/Especies/Details/13044";
"Plantae";"Miersia leporina";"";"";"https://simbio.mma.gob.cl/Especies/Details/13045";
"Plantae";"Miersia tenuiseta";"";"";"https://simbio.mma.gob.cl/Especies/Details/13046";
"Plantae";"Tulbaghia violacea";"";"";"https://simbio.mma.gob.cl/Especies/Details/13047";
"Plantae";"Solaria atropurpurea";"";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/13048";
"Plantae";"Solaria miersioides";"";"Rara";"https://simbio.mma.gob.cl/Especies/Details/13049";
"Plantae";"Traubia modesta";"";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/13050";
"Plantae";"Sagittaria montevidensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13051";
"Plantae";"Elodea potamogeton";"";"";"https://simbio.mma.gob.cl/Especies/Details/13052";
"Plantae";"Egeria densa";"Luchecillo";"";"https://simbio.mma.gob.cl/Especies/Details/13053";
"Plantae";"Limnobium laevigatum";"Hierba guatona";"";"https://simbio.mma.gob.cl/Especies/Details/13054";
"Plantae";"Arum italicum";"Flor de la primavera";"";"https://simbio.mma.gob.cl/Especies/Details/13055";
"Plantae";"Colocasia esculenta";"Taro";"";"https://simbio.mma.gob.cl/Especies/Details/13056";
"Plantae";"Viola odorata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13057";
"Plantae";"Viola arvensis";"Violeta de campo";"";"https://simbio.mma.gob.cl/Especies/Details/13058";
"Plantae";"Viola tricolor";"";"";"https://simbio.mma.gob.cl/Especies/Details/13059";
"Plantae";"Viola wittrockiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/13060";
"Plantae";"Betula pendula";"Abedul";"";"https://simbio.mma.gob.cl/Especies/Details/13061";
"Plantae";"Castanea sativa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13062";
"Plantae";"Fumaria parviflora";"Hierba de la culebra";"";"https://simbio.mma.gob.cl/Especies/Details/13063";
"Plantae";"Fumaria vaillantii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13064";
"Plantae";"Fumaria officinalis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13065";
"Plantae";"Fumaria capreolata";"Hierba de la culebra";"";"https://simbio.mma.gob.cl/Especies/Details/13066";
"Plantae";"Lonicera caprifolium";"";"";"https://simbio.mma.gob.cl/Especies/Details/13067";
"Plantae";"Lonicera japonica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13068";
"Plantae";"Lonicera periclymenum";"";"";"https://simbio.mma.gob.cl/Especies/Details/13069";
"Plantae";"Abelia grandiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/13070";
"Plantae";"Oreopolus glacialis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13071";
"Plantae";"Uncaria macrophylla";"";"";"https://simbio.mma.gob.cl/Especies/Details/13072";
"Plantae";"Sherardia arvensis";"azulillo";"";"https://simbio.mma.gob.cl/Especies/Details/13073";
"Plantae";"Cruckshanksia pumila";"";"";"https://simbio.mma.gob.cl/Especies/Details/13074";
"Plantae";"Cruckshanksia palmae";"";"";"https://simbio.mma.gob.cl/Especies/Details/13075";
"Plantae";"Cruckshanksia macrantha";"";"";"https://simbio.mma.gob.cl/Especies/Details/13076";
"Plantae";"Cruckshanksia verticillata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13077";
"Plantae";"Cruckshanksia lithiophila";"";"";"https://simbio.mma.gob.cl/Especies/Details/13078";
"Plantae";"Cruckshanksia hymenodon";"";"";"https://simbio.mma.gob.cl/Especies/Details/13079";
"Plantae";"Cruckshanksia montiana";"";"";"https://simbio.mma.gob.cl/Especies/Details/13080";
"Plantae";"Phyla nodiflora";"";"";"https://simbio.mma.gob.cl/Especies/Details/13081";
"Plantae";"Glandularia peruviana";"";"";"https://simbio.mma.gob.cl/Especies/Details/13082";
"Plantae";"Glandularia tenera";"";"";"https://simbio.mma.gob.cl/Especies/Details/13083";
"Plantae";"Myosotis arvensis";"Maleza común";"";"https://simbio.mma.gob.cl/Especies/Details/13084";
"Plantae";"Myosotis sylvatica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13085";
"Plantae";"Myosotis azorica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13086";
"Plantae";"Myosotis discolor";"";"";"https://simbio.mma.gob.cl/Especies/Details/13087";
"Plantae";"Myosotis laxa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13088";
"Plantae";"Myosotis latifolia";"";"";"https://simbio.mma.gob.cl/Especies/Details/13089";
"Plantae";"Myosotis scorpioides";"No me olvides del campo";"";"https://simbio.mma.gob.cl/Especies/Details/13090";
"Plantae";"Myosotis stricta";"";"";"https://simbio.mma.gob.cl/Especies/Details/13091";
"Plantae";"Prunella vulgaris";"Hierba negra";"";"https://simbio.mma.gob.cl/Especies/Details/13092";
"Plantae";"Galeopsis tetrahit";"";"";"https://simbio.mma.gob.cl/Especies/Details/13093";
"Plantae";"Scutellaria racemosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13094";
"Plantae";"Lycopus europaeus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13095";
"Plantae";"Melissa officinalis";"Toronjil";"";"https://simbio.mma.gob.cl/Especies/Details/13096";
"Plantae";"Gilia tricolor";"";"";"https://simbio.mma.gob.cl/Especies/Details/13097";
"Plantae";"Cressa truxillensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13098";
"Plantae";"Nicandra physalodes";"Manzana del Perú";"";"https://simbio.mma.gob.cl/Especies/Details/13099";
"Plantae";"Brugmansia sanguinea";"";"";"https://simbio.mma.gob.cl/Especies/Details/13100";
"Plantae";"Physalis viscosa";"Capulí";"";"https://simbio.mma.gob.cl/Especies/Details/13101";
"Plantae";"Physalis peruviana";"Uchuva";"";"https://simbio.mma.gob.cl/Especies/Details/13102";
"Plantae";"Physalis pubescens";"Capulí";"";"https://simbio.mma.gob.cl/Especies/Details/13103";
"Plantae";"Astragalus arequipensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13104";
"Plantae";"Astragalus vesiculosus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13105";
"Plantae";"Astragalus curvicaulis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13106";
"Plantae";"Astragalus brachytropis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13107";
"Plantae";"Astragalus pusillus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13108";
"Plantae";"Astragalus valparadisiensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13109";
"Plantae";"Astragalus trifoliatus";"Garbancillo (nombre genérico)";"En peligro crítico (CR)";"https://simbio.mma.gob.cl/Especies/Details/13110";
"Plantae";"Astragalus cryptobotrys";"";"";"https://simbio.mma.gob.cl/Especies/Details/13111";
"Plantae";"Astragalus vagus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13112";
"Plantae";"Astragalus cryptanthus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13113";
"Plantae";"Astragalus cruckshanksii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13114";
"Plantae";"Astragalus maritimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13115";
"Plantae";"Astragalus coquimbensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13116";
"Plantae";"Astragalus looseri";"";"";"https://simbio.mma.gob.cl/Especies/Details/13117";
"Plantae";"Astragalus domeykoanus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13118";
"Plantae";"Astragalus pissisi";"";"";"https://simbio.mma.gob.cl/Especies/Details/13119";
"Plantae";"Astragalus dodtii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13120";
"Plantae";"Astragalus auratus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13121";
"Plantae";"Astragalus triflorus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13122";
"Plantae";"Astragalus amatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13123";
"Plantae";"Astragalus schinetorum";"";"";"https://simbio.mma.gob.cl/Especies/Details/13124";
"Plantae";"Astragalus paposanus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13125";
"Plantae";"Astragalus nivicola";"";"";"https://simbio.mma.gob.cl/Especies/Details/13126";
"Plantae";"Astragalus magellanicus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13127";
"Plantae";"Astragalus palenae";"";"";"https://simbio.mma.gob.cl/Especies/Details/13128";
"Plantae";"Astragalus pehuenches";"";"";"https://simbio.mma.gob.cl/Especies/Details/13129";
"Plantae";"Astragalus cachinalensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13130";
"Plantae";"Astragalus bustillosii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13131";
"Plantae";"Astragalus chamissonis";"";"";"https://simbio.mma.gob.cl/Especies/Details/13132";
"Plantae";"Astragalus micranthellus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13133";
"Plantae";"Astragalus minimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13134";
"Plantae";"Astragalus berterianus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13135";
"Plantae";"Astragalus concinnus";"";"";"https://simbio.mma.gob.cl/Especies/Details/13136";
"Plantae";"Astragalus reichei";"";"";"https://simbio.mma.gob.cl/Especies/Details/13137";
"Plantae";"Astragalus monticola";"";"";"https://simbio.mma.gob.cl/Especies/Details/13138";
"Plantae";"Hoffmannseggia glauca";"";"";"https://simbio.mma.gob.cl/Especies/Details/13139";
"Plantae";"Hoffmannseggia doellii";"";"";"https://simbio.mma.gob.cl/Especies/Details/13140";
"Plantae";"Hoffmannseggia viscosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/13141";
"Plantae";"Hoffmannseggia eremophila";"";"";"https://simbio.mma.gob.cl/Especies/Details/13142";
"Plantae";"Hoffmannseggia prostrata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13143";
"Plantae";"Hoffmannseggia trifoliata";"";"";"https://simbio.mma.gob.cl/Especies/Details/13144";
"Plantae";"Genista hispanica";"";"";"https://simbio.mma.gob.cl/Especies/Details/13145";
